issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
405,25,7,9,1010,0,90,497,1094,11,1,871,0,392,1807,0,3,False
13,42,8,13,1995,0,116,772,2157,30,2,1045,1,1177,3375,0,3,False
27,28,2,4,8275,0,149,114,8291,38,0,198,1,5361,13376,0,0,False
25,30,8,20,1531,0,105,687,1602,2,0,922,91,856,2666,0,4,False
19,30,3,6,8512,0,149,25,8516,4,0,60,0,5626,13794,0,0,False
80,314,6,7,6424,0,137,154,6451,15,0,354,4,3397,9798,0,3,False
171,33,10,6,757,0,78,507,839,11,0,828,4,152,1351,0,5,False
14,17,6,6,6344,0,137,180,6391,20,12,440,0,3293,9616,0,3,False
180,18,3,7,7916,0,145,107,7942,11,0,192,0,4997,12790,0,0,False
131,67,23,63,8274,0,149,115,8289,1,0,200,0,5360,13374,0,13,False
8,13,8,8,3524,0,127,771,3641,29,0,1058,1,1948,5439,0,3,False
47,30,5,8,4626,0,128,476,4695,29,0,691,1,2669,6976,0,2,False
56,50,10,10,5519,0,133,479,5592,1,0,685,129,2827,8347,1,5,False
224,23,11,8,1580,0,106,743,1670,3,0,974,134,909,2771,0,5,False
7,4,2,5,7822,0,145,144,7843,40,0,269,0,4892,12594,0,0,False
49,36,6,7,901,0,88,520,993,30,1,824,1,285,1622,0,2,False
18,9,2,3,7965,0,145,93,7982,16,0,159,1,5029,12840,0,0,False
79,50,6,10,8092,0,149,161,8121,8,0,279,0,5176,13080,0,2,False
5,0,2,0,1317,0,103,515,1387,87,1,804,3,645,2271,0,1,False
18,0,3,0,7481,0,143,126,7492,30,0,207,0,4516,11964,0,1,False
54,49,10,7,5960,0,133,262,6023,3,25,492,5,3013,8962,0,4,False
95,66,17,49,7892,0,145,120,7930,3,0,213,0,4987,12765,0,10,False
25,39,2,11,7700,0,143,92,7719,17,0,162,0,4748,12361,0,0,False
149,49,10,19,7307,0,142,69,7319,13,0,158,0,4313,11613,0,4,False
93,37,11,12,1553,0,105,696,1633,37,15,927,105,880,2701,0,6,False
55,26,4,10,7633,0,143,106,7648,2,0,231,0,4679,12215,0,0,False
24,110,4,4,8011,0,145,113,8024,6,0,171,1,5085,12927,0,2,False
182,38,10,19,6709,0,139,128,6738,2,0,305,0,3706,10399,0,5,False
29,12,5,12,7767,0,144,79,7781,41,0,169,0,4820,12481,0,2,False
82,11,6,7,7512,0,143,134,7530,3,0,217,0,4559,12020,0,2,False
82,9,2,3,8348,50,149,100,8372,46,0,176,1,5428,13486,0,0,False
25,18,10,11,6773,0,139,118,6791,49,6,337,0,3758,10509,0,5,False
45,18,5,6,1229,9,99,457,1291,2,0,796,3,560,2115,0,2,False
17,61,20,53,5380,12,132,508,5470,34,41,713,73,2817,8155,0,13,False
8,18,9,8,3375,0,125,834,3524,45,0,1101,1,1888,5282,0,4,False
88,6,4,2,8503,0,149,33,8511,3,0,99,0,5609,13761,0,0,False
9,9,6,3,4207,0,127,371,4293,24,0,607,6,2327,6330,0,3,False
16,38,5,9,7074,0,141,127,7096,8,0,205,0,4098,11218,0,0,False
183,19,6,5,4463,0,128,387,4513,2,0,551,20,2504,6684,0,2,False
49,34,5,7,748,0,76,509,824,10,0,824,4,145,1339,0,2,False
559,84,7,22,4134,0,127,415,4239,3,0,663,5,2291,6239,0,3,False
122,32,8,9,1187,0,99,479,1265,3,0,821,3,539,2076,0,5,False
121,42,6,11,2158,0,122,716,2295,13,1,990,3,1270,3580,0,2,False
47,52,6,6,1475,0,104,623,1549,34,8,894,46,807,2591,0,2,False
5,11,6,2,2819,0,124,593,2922,2,4,830,45,1692,4441,0,4,False
20,20,7,5,4614,56,128,471,4651,25,0,667,1,2655,6940,0,3,False
83,53,8,10,6440,0,137,158,6461,4,0,326,6,3419,9834,0,4,False
127,30,10,11,4626,0,128,476,4696,37,1,697,1,2669,6977,0,4,False
50,49,7,12,1430,0,104,554,1485,39,8,830,8,748,2477,0,4,False
20,19,8,26,6573,0,137,160,6599,27,0,330,0,3546,10097,0,4,False
169,32,7,7,1354,0,104,525,1430,30,1,827,4,688,2351,0,3,False
8,28,9,9,6311,0,137,205,6378,23,0,450,0,3283,9592,0,5,False
29,20,4,3,2298,0,124,676,2403,30,0,945,10,1360,3755,0,2,False
34,19,10,8,3656,0,127,715,3776,24,0,997,1,2034,5614,0,5,False
48,22,5,7,6464,0,137,181,6495,2,0,303,23,3457,9915,0,3,False
12,17,6,5,6400,0,137,142,6424,40,42,383,0,3340,9706,0,3,False
107,25,10,12,3740,0,127,665,3886,4,0,951,1,2109,5770,0,5,False
9,22,6,10,4480,0,128,421,4530,33,1,600,3,2519,6711,0,2,False
256,30,12,27,6345,0,137,179,6391,4,0,439,0,3293,9617,0,6,False
40,115,8,10,712,0,75,496,791,30,0,808,6,123,1277,1,4,False
17,20,5,9,6284,0,136,214,6344,15,0,469,0,3248,9536,0,3,False
80,40,10,14,4161,0,127,391,4265,23,5,640,6,2310,6287,0,4,False
53,146,7,17,1054,0,90,498,1144,101,3,840,0,428,1875,0,3,False
12,62,4,5,7687,0,143,96,7704,20,0,190,0,4740,12338,0,0,False
15,18,7,7,4075,0,127,458,4207,55,0,713,4,2271,6183,0,3,False
35,14,5,8,8503,0,149,33,8509,18,0,101,0,5606,13757,0,1,False
23,28,9,9,5797,13,133,332,5849,40,1,538,1,2903,8700,0,4,False
360,17,6,5,6458,0,137,150,6471,6,0,311,10,3436,9861,0,3,False
173,65,27,73,6867,0,139,114,6882,2,0,244,2,3881,10780,0,17,False
19,17,7,6,3463,118,126,798,3593,33,0,1081,1,1921,5380,0,3,False
11,30,3,5,8220,0,149,137,8234,11,0,207,0,5294,13281,0,0,False
50,23,8,19,8503,0,149,34,8512,1,0,79,0,5615,13770,0,2,False
219,46,15,10,2550,0,124,591,2662,1,0,847,26,1563,4099,1,8,False
70,16,9,13,6237,0,136,242,6304,5,0,485,0,3215,9486,0,6,False
53,74,7,19,8489,19,149,46,8503,17,0,129,0,5600,13751,0,3,False
13,5,2,2,8102,0,149,158,8135,17,0,271,0,5184,13095,0,0,False
70,22,6,5,4600,0,128,465,4635,36,0,653,1,2643,6914,0,2,False
29,19,9,11,6058,0,133,290,6097,27,23,520,44,3068,9084,0,5,False
181,49,12,15,4300,0,127,320,4370,1,0,517,8,2387,6463,0,7,False
8,0,2,0,1579,0,106,744,1670,77,10,975,134,909,2770,0,1,False
910,283,13,12,3955,0,127,533,4072,12,0,801,2,2201,5996,0,6,False
18,22,10,6,2426,0,124,612,2545,20,0,849,14,1471,3942,0,4,False
11,22,5,4,4372,10,127,307,4422,22,3,500,16,2427,6557,0,2,False
115,44,8,8,2628,0,124,557,2735,3,0,801,28,1601,4185,0,4,False
32,55,5,8,8259,0,149,121,8274,11,1,211,0,5342,13348,0,2,False
59,34,9,16,6798,0,139,109,6821,10,0,320,0,3792,10575,0,5,False
15,18,8,5,3920,83,127,550,4038,20,1,817,2,2187,5959,0,4,False
40,38,4,11,7309,0,142,68,7319,11,0,160,0,4315,11616,0,0,False
30,153,5,10,4159,0,127,392,4262,23,5,639,6,2309,6285,0,2,False
94,22,9,7,3592,110,127,745,3714,27,1,1027,1,1990,5525,0,4,False
38,18,8,8,6717,0,139,126,6744,8,0,301,0,3716,10412,0,4,False
38,5,2,3,7787,0,144,91,7794,16,0,193,0,4836,12505,0,0,False
28,16,8,8,4515,0,128,440,4551,25,0,624,4,2552,6764,1,3,False
86,39,4,6,7305,0,142,68,7311,8,0,159,0,4306,11599,0,0,False
63,19,5,6,1018,0,90,502,1112,34,1,868,0,399,1822,0,2,False
26,28,8,6,6489,0,137,170,6516,20,25,318,38,3477,9950,0,4,False
8,31,5,4,710,0,74,484,775,114,2,802,6,116,1257,0,2,False
35,10,2,3,7643,0,143,108,7650,28,0,232,0,4684,12221,0,0,False
23,75,7,25,4923,0,130,379,4989,16,1,594,1,2762,7373,0,3,False
43,564,15,25,6326,0,137,192,6380,25,32,442,0,3289,9603,0,7,False
81,8,2,1,897,0,88,521,988,2,0,819,1,279,1612,0,1,False
18,19,3,4,8329,0,149,105,8349,5,0,182,1,5414,13458,0,1,False
892,22,8,4,4386,0,128,328,4442,4,0,509,17,2435,6576,0,3,False
8,27,2,2,1577,0,105,714,1656,77,10,951,124,897,2742,0,1,False
11042,427,10,19,2023,0,116,755,2161,27,1,1038,1,1197,3411,0,5,False
42,4,3,2,7680,0,143,101,7693,16,0,197,0,4734,12323,0,1,False
6,4,4,1,2610,14,124,556,2707,12,7,811,29,1583,4149,0,2,False
48,15,9,6,3340,0,125,843,3495,28,1,1108,1,1868,5243,0,4,False
12,16,6,6,2275,0,124,691,2399,9,0,948,10,1349,3737,0,3,False
48,63,6,7,6923,0,140,112,6944,30,2,235,0,3936,10904,0,2,False
41,25,13,15,6216,0,136,255,6286,14,0,515,0,3204,9454,0,7,False
6,7,7,8,3275,0,125,844,3403,46,33,1119,370,1825,5143,0,3,False
25,6,2,3,7958,0,145,90,7977,1,0,156,1,5020,12829,0,0,False
148,44,9,19,7741,0,144,81,7761,11,0,147,0,4792,12434,0,3,False
64,76,22,42,7095,0,141,123,7109,8,0,190,0,4113,11249,0,13,False
83,36,8,11,6304,0,137,210,6367,7,0,456,0,3267,9569,0,4,False
61,52,5,16,8259,0,149,124,8276,7,0,214,0,5344,13354,0,2,False
159,18,5,6,4300,0,127,320,4371,5,3,514,8,2388,6465,0,2,False
40,39,11,14,3894,0,127,569,4010,24,0,829,2,2176,5930,0,5,False
22,47,5,16,1502,0,105,671,1578,76,10,916,77,838,2636,0,2,False
65,24,5,13,7864,0,145,134,7881,6,0,237,0,4938,12695,0,1,False
78,29,2,13,7537,0,143,123,7561,21,0,209,0,4584,12053,0,0,False
12,18,3,5,7189,0,142,122,7209,1,0,226,1,4213,11401,0,0,False
21,18,10,9,6822,0,139,113,6838,6,2,307,2,3825,10648,0,5,False
20,24,11,9,3618,0,127,737,3730,2,0,1032,1,2005,5557,2,6,False
11,20,11,77,7175,0,142,126,7187,1,0,217,1,4192,11369,0,3,False
45,91,9,8,2501,0,124,612,2625,23,1,851,22,1535,4046,0,4,False
20,7,3,3,8241,52,149,139,8266,55,0,212,0,5331,13331,0,0,False
87,17,7,6,4722,0,130,454,4828,28,0,692,1,2712,7134,0,3,False
25,48,6,18,1876,0,110,773,1969,10,3,1055,230,1073,3168,0,3,False
7,36,5,6,7091,0,141,121,7101,17,0,195,0,4105,11233,0,0,False
49,31,8,11,1918,0,112,769,2038,1,0,1040,1,1105,3246,0,4,False
22,17,5,6,1788,0,109,786,1905,31,12,1045,207,1036,3078,0,2,False
29,27,7,3,5082,0,131,378,5135,1,0,628,1,2787,7637,0,2,False
6,21,6,7,7024,0,140,118,7038,10,70,221,32,4042,11114,0,1,False
213,19,13,10,1712,0,107,773,1846,1,0,1034,209,994,2974,0,8,False
100,22,11,20,5671,0,133,408,5749,2,0,579,1,2865,8549,0,5,False
28,13,2,4,8362,52,149,95,8380,39,0,166,1,5439,13502,0,0,False
90,30,9,13,4722,0,130,451,4827,16,0,693,1,2712,7131,0,4,False
38,80,6,13,4601,0,128,471,4635,4,0,653,1,2644,6915,0,3,False
5,0,2,0,1067,0,90,506,1164,95,3,845,0,444,1909,0,1,False
20,18,9,7,7486,0,143,125,7496,44,0,195,0,4521,11969,0,3,False
10,3,2,2,7992,33,145,92,8003,26,1,155,1,5061,12892,0,0,False
69,23,8,6,1406,0,104,547,1471,4,5,832,7,733,2438,0,4,False
49,17,8,6,6882,0,139,114,6897,18,1,232,2,3893,10814,0,4,False
24,52,10,7,6417,0,137,141,6440,11,1,358,3,3384,9767,0,5,False
61,20,6,5,1513,0,105,676,1586,36,10,914,80,848,2649,0,2,False
55,23,17,23,4629,0,128,473,4698,1,0,692,1,2670,6982,1,10,False
45,33,5,2,3874,0,127,584,4003,49,0,844,2,2169,5918,0,3,False
64,6,4,2,7930,21,145,99,7952,21,1,178,1,5003,12800,0,2,False
7,36,4,6,7081,0,141,123,7096,14,0,196,0,4098,11220,0,0,False
69,32,5,14,4170,0,127,390,4273,19,5,625,6,2318,6300,0,2,False
64,27,10,16,6681,0,138,141,6709,16,1,283,0,3672,10342,0,5,False
82,90,12,35,1471,0,104,609,1543,18,6,870,35,801,2578,0,6,False
12,29,5,4,643,0,67,392,667,34,1,721,7,52,1082,0,2,False
14,39,23,37,5024,0,130,367,5089,1,0,603,1,2781,7528,1,13,False
74,21,8,11,6751,0,139,118,6764,1,0,331,0,3731,10442,0,4,False
47,51,13,15,5883,0,133,304,5959,13,12,520,0,2974,8869,0,6,False
111,36,12,25,7260,0,142,89,7285,5,0,185,3,4277,11541,0,4,False
46,60,8,26,7030,0,140,127,7045,3,0,213,35,4050,11131,0,3,False
5,15,7,3,6528,0,137,164,6555,13,1,331,0,3509,10030,0,4,False
55,73,4,9,7164,0,142,122,7179,3,0,221,1,4180,11354,0,0,False
25,30,7,4,2323,0,124,668,2416,11,5,965,12,1370,3779,0,3,False
54,32,6,3,1536,0,105,690,1611,19,9,919,92,861,2673,0,3,False
12,14,4,6,4594,0,128,466,4631,41,3,655,1,2639,6906,0,2,False
41,21,4,2,4651,0,129,494,4752,37,0,711,1,2693,7060,0,2,False
41,39,17,20,7134,0,142,124,7161,2,0,201,0,4157,11319,0,7,False
19,20,9,6,6216,0,136,255,6284,26,0,520,0,3203,9452,0,4,False
68,58,6,12,7578,0,143,129,7607,8,0,262,0,4629,12125,0,4,False
68,23,6,7,6031,0,133,273,6079,23,23,501,20,3052,9039,0,3,False
64,27,9,13,3343,0,125,848,3501,31,0,1100,1,1870,5246,0,4,False
25,21,10,13,7086,0,141,121,7097,15,0,200,0,4101,11225,0,5,False
21,55,9,13,3629,0,127,731,3751,10,1,1025,1,2016,5580,0,4,False
12,19,4,7,7881,0,145,128,7916,18,0,221,0,4968,12734,0,1,False
34,38,11,24,6675,0,138,143,6697,1,0,303,0,3665,10328,0,6,False
91,68,15,27,6463,0,137,161,6491,25,25,303,15,3448,9895,0,7,False
22,5,4,4,7322,0,142,81,7329,10,0,168,0,4335,11646,0,0,False
76,36,4,11,7744,0,144,82,7761,21,0,148,0,4794,12438,0,0,False
51,7,2,4,7447,0,143,116,7468,17,0,187,0,4484,11909,0,0,False
63,85,7,10,2625,0,124,555,2731,1,0,806,28,1600,4182,1,3,False
64,29,11,10,7966,0,145,92,7982,21,0,157,1,5032,12844,0,6,False
64,4,4,2,2722,0,124,561,2823,31,2,798,4,1661,4323,0,2,False
8,19,10,6,2110,0,122,747,2267,25,1,1015,3,1255,3543,0,6,False
6,21,8,8,6868,0,139,119,6883,4,2,243,2,3883,10787,0,4,False
61,30,10,12,4846,0,130,400,4934,2,0,641,1,2751,7299,1,5,False
166,28,6,13,6085,0,133,306,6126,3,0,556,64,3092,9151,0,3,False
15,13,2,3,8246,0,149,134,8271,41,0,208,0,5336,13336,0,0,False
216,27,12,6,2400,0,124,616,2498,1,0,866,13,1443,3897,0,6,False
56,4,4,1,2442,0,124,608,2563,28,2,845,15,1485,3964,0,2,False
23,78,14,67,4888,0,130,386,4963,31,1,610,1,2757,7333,1,8,False
195,25,6,9,4601,0,128,472,4636,35,0,654,1,2645,6917,0,2,False
10,12,3,7,7727,0,143,83,7733,2,0,157,0,4767,12394,0,0,False
160,33,9,15,6263,0,136,231,6330,13,0,474,0,3240,9521,0,5,False
22,6,2,3,7534,0,143,125,7560,15,0,211,0,4582,12051,0,0,False
39,4,4,3,1469,0,104,606,1537,21,17,872,33,801,2576,0,2,False
43,25,8,8,3752,0,127,656,3899,22,0,950,1,2115,5785,0,4,False
23,45,9,14,5257,0,132,484,5316,3,1,743,25,2807,7926,0,4,False
281,34,20,21,1670,0,107,747,1751,3,0,1014,179,961,2878,0,11,False
65,12,8,15,2399,31,124,616,2496,21,0,876,13,1439,3890,0,4,False
45,15,7,9,6190,0,135,269,6236,7,2,536,0,3179,9398,0,4,False
11,5,4,6,517,0,66,382,597,66,1,658,6,19,939,0,2,False
13,29,14,21,6880,0,139,111,6894,32,3,232,2,3892,10811,1,9,False
12,108,5,13,7401,0,143,106,7413,1,0,205,0,4427,11815,0,2,False
4545,105,13,21,3591,0,127,746,3713,35,0,1029,1,1990,5524,0,6,False
82,33,11,10,6593,0,137,159,6621,26,2,334,0,3564,10130,0,6,False
59,70,13,34,7119,0,142,127,7147,8,0,197,0,4146,11302,0,6,False
58,19,8,10,6114,0,133,294,6174,15,6,548,84,3107,9213,0,4,False
19,33,7,6,6904,0,139,104,6919,28,4,227,2,3913,10860,0,2,False
32,34,14,14,3801,0,127,633,3948,23,0,922,2,2131,5829,1,7,False
14,32,7,10,6988,0,140,100,7000,3,0,213,4,3988,11017,0,2,False
8,17,5,6,1706,0,107,766,1828,90,10,1033,202,987,2949,0,2,False
6,16,6,4,4680,0,130,471,4786,37,1,699,1,2699,7087,0,2,False
33,25,10,10,4338,0,127,296,4392,13,2,508,12,2407,6505,0,5,False
33,98,9,15,5795,0,133,331,5849,35,0,548,1,2903,8700,0,4,False
45,64,6,6,6781,0,139,123,6810,15,0,327,0,3779,10550,1,3,False
34,28,11,9,6510,0,137,159,6527,19,24,311,44,3489,9989,0,5,False
38,47,7,6,967,0,89,504,1035,15,0,860,0,345,1726,0,3,False
17,6,5,1,2626,0,124,554,2731,5,0,801,28,1600,4183,0,2,False
34,43,6,9,6374,0,137,154,6406,7,9,406,0,3313,9657,0,3,False
113,19,13,11,5888,0,133,301,5963,14,0,513,0,2980,8876,0,7,False
100,30,2,9,7893,30,145,119,7932,32,0,213,0,4987,12765,0,0,False
16,17,3,9,8376,0,149,102,8381,14,0,175,1,5449,13525,0,0,False
59,29,6,7,1442,0,104,594,1501,36,8,855,16,768,2516,0,3,False
59,35,14,27,3853,0,127,595,3980,7,0,869,2,2158,5897,0,8,False
26,3,3,1,7933,20,145,100,7957,18,1,172,1,5008,12805,0,1,False
102,29,5,5,1418,0,104,550,1475,30,14,844,8,739,2450,0,2,False
202,63,11,9,839,0,82,499,887,27,0,833,3,206,1484,0,6,False
113,29,11,11,4634,0,129,483,4722,1,1,702,1,2676,7009,0,5,False
8,31,5,6,947,0,89,504,1013,9,2,847,0,308,1667,0,2,False
35,15,6,6,6824,0,139,113,6840,11,0,302,2,3828,10656,1,3,False
56,15,5,4,1578,0,105,725,1659,18,14,956,125,898,2745,0,2,False
110,46,11,12,4338,0,127,296,4392,18,0,511,12,2407,6505,0,5,False
9,39,7,6,2551,0,124,594,2665,17,2,844,26,1563,4100,0,3,False
33,18,4,7,7030,0,140,124,7045,7,14,213,35,4050,11131,0,1,False
25,16,3,4,8439,0,149,79,8452,20,0,188,0,5521,13637,0,0,False
237,33,14,22,6237,0,136,242,6304,11,0,486,0,3215,9486,0,8,False
17,6,2,3,8200,53,149,138,8223,63,0,218,0,5282,13261,0,0,False
66,23,5,5,2472,0,124,606,2592,23,1,853,19,1507,3999,0,2,False
20,5,3,3,8434,0,149,84,8448,9,0,196,0,5518,13632,0,0,False
27,38,9,26,7036,0,140,128,7047,25,87,214,42,4056,11140,0,3,False
58,22,12,18,6034,0,133,272,6083,6,5,491,20,3054,9044,0,6,False
141,70,9,10,6428,0,137,156,6458,11,0,348,5,3405,9809,0,5,False
70,22,8,4,3836,0,127,606,3970,2,0,904,2,2151,5881,0,4,False
46,79,14,27,4226,0,127,355,4304,1,0,595,6,2342,6358,0,8,False
146,133,15,11,5608,0,133,442,5704,13,0,641,1,2855,8499,2,9,False
71,37,17,16,2246,0,122,694,2370,3,0,961,8,1327,3693,0,9,False
19,19,9,5,3763,0,127,645,3907,25,0,947,2,2121,5795,1,4,False
35,38,6,5,6882,0,139,115,6897,2,2,233,2,3893,10814,0,3,False
62,33,5,2,8536,0,151,1,8537,2,0,5,0,5648,13829,0,1,False
6,8,6,4,3552,109,127,761,3669,29,1,1058,1,1971,5484,0,3,False
9,0,2,0,1320,0,103,518,1388,83,1,806,3,649,2277,0,1,False
78,21,7,8,1040,0,90,505,1132,107,3,847,0,417,1848,1,4,False
39,17,6,10,8382,0,149,121,8390,29,0,221,0,5462,13546,0,2,False
24,38,5,14,7279,0,142,81,7301,5,0,173,0,4288,11559,0,0,False
46,79,8,7,3453,0,125,799,3588,42,1,1079,1,1919,5369,0,3,False
7,65,11,19,2266,40,123,686,2387,30,6,948,8,1340,3722,1,5,False
18,69,5,1,4804,0,130,396,4894,1,0,626,1,2729,7232,0,2,True
68,27,14,14,3459,0,126,795,3591,3,0,1079,1,1920,5376,2,7,False
7,36,10,15,4372,0,127,309,4425,10,0,494,16,2427,6557,0,4,False
89,2,2,2,7366,0,142,107,7375,30,0,197,0,4387,11743,0,0,False
117,45,15,33,3838,0,127,608,3972,24,0,903,2,2155,5886,0,8,False
33,14,14,15,6458,0,137,159,6475,3,12,306,12,3439,9880,0,9,False
7,8,2,3,1478,0,104,629,1560,18,6,887,50,814,2601,0,1,False
72,32,11,9,6463,0,137,165,6491,4,0,301,15,3452,9903,0,6,False
44,3,2,1,1693,0,107,758,1790,92,10,1022,192,982,2934,0,1,False
46,14,13,9,2528,0,124,599,2646,18,0,847,25,1552,4075,0,6,False
67,21,8,8,6223,0,136,248,6289,32,0,504,0,3207,9466,0,4,False
19,7,4,6,1391,0,104,545,1458,74,10,840,5,720,2417,0,2,False
32,22,7,4,3836,0,127,606,3970,21,0,904,2,2149,5878,0,3,False
138,5,9,2,8231,0,149,141,8251,1,0,210,0,5313,13307,0,5,False
90,20,10,7,2367,0,124,633,2466,2,0,913,13,1409,3844,0,5,False
65,26,3,1,2388,0,124,627,2487,7,5,883,13,1434,3882,0,1,False
4,17,6,6,6120,0,133,288,6174,12,6,553,88,3108,9218,0,3,False
126,13,2,11,7658,0,143,110,7687,29,0,224,0,4717,12297,0,0,False
10,11,2,1,2578,0,124,574,2677,40,9,834,27,1570,4116,0,1,False
66,16,3,4,7751,0,144,81,7764,22,0,153,0,4796,12445,0,0,False
74,31,11,13,4438,0,128,377,4492,2,0,537,20,2482,6647,0,5,False
31,23,5,4,1497,0,105,661,1578,23,9,903,68,835,2631,0,2,False
26,17,6,3,3730,0,127,669,3869,27,0,962,1,2102,5748,1,3,False
94,28,4,11,7891,0,145,121,7930,15,0,216,0,4987,12765,0,0,False
18,20,6,6,6050,0,133,286,6084,2,2,509,38,3059,9058,0,2,False
131,21,6,4,4350,14,127,289,4398,24,2,494,14,2412,6518,0,2,False
70,40,8,34,7857,0,145,139,7878,44,0,240,0,4931,12683,0,4,False
93,27,7,14,8212,0,149,132,8230,32,0,210,0,5287,13271,0,2,False
72,7,4,6,7896,29,145,117,7933,31,0,211,0,4987,12765,0,1,False
35,59,10,16,2929,0,124,641,2996,1,0,894,122,1715,4594,1,5,False
16,10,2,3,7490,0,143,129,7505,18,0,185,0,4529,11978,0,0,False
113,25,7,9,782,0,78,489,849,18,1,824,4,164,1380,0,3,False
33,3,3,3,7525,0,143,123,7539,17,0,212,0,4567,12030,0,1,False
34,15,8,9,6632,0,137,141,6659,23,0,323,0,3618,10216,0,4,False
11,54,6,12,2236,0,122,693,2364,25,1,958,6,1319,3677,0,2,False
23,16,14,9,7129,0,142,123,7159,3,0,199,0,4150,11309,0,8,False
34,15,3,6,7284,0,142,76,7304,1,0,173,0,4290,11571,0,0,False
60,66,20,69,5416,0,132,495,5500,1,0,737,89,2821,8196,0,11,False
383,61,5,7,817,0,79,497,881,8,1,830,3,197,1457,0,2,False
65,21,10,10,3808,0,127,626,3952,22,0,919,2,2138,5841,0,4,False
33,20,5,10,7329,0,142,87,7339,14,0,179,0,4344,11669,0,1,False
41,19,7,9,6491,0,137,168,6518,1,0,312,38,3478,9953,0,4,False
113,65,18,34,1013,0,90,500,1111,75,2,868,0,398,1819,1,9,False
72,66,6,13,8121,0,149,153,8144,1,0,264,0,5199,13122,0,2,False
41,27,9,11,2846,0,124,609,2939,45,20,838,65,1697,4474,0,4,False
10,24,6,7,2560,0,124,592,2667,23,2,843,26,1565,4105,0,2,False
9,75,7,12,2069,0,119,750,2218,40,0,1026,2,1221,3482,0,3,False
53,113,13,65,8516,0,149,21,8518,3,0,32,0,5633,13807,0,7,False
16,13,3,7,7881,0,145,131,7919,16,0,219,0,4978,12746,0,1,False
116,29,7,10,2462,0,124,602,2580,25,1,846,18,1497,3985,0,3,False
152,18,9,5,925,0,88,516,998,2,0,848,0,292,1635,0,4,False
19,19,6,10,6034,0,133,276,6083,8,0,500,22,3055,9048,0,3,False
49,28,10,7,4488,0,128,415,4531,25,0,595,3,2519,6712,0,4,False
104,43,11,9,2860,0,124,623,2954,23,39,852,76,1698,4491,0,7,False
148,34,13,15,6653,0,137,126,6669,1,0,303,0,3628,10247,1,7,False
26,109,4,6,8516,3,149,21,8518,4,0,44,0,5633,13806,0,1,False
344,66,12,17,2835,0,124,601,2929,14,18,822,51,1693,4459,0,7,False
40,34,7,38,8164,0,149,139,8198,2,0,227,0,5256,13218,0,1,False
55,69,7,15,7225,0,142,104,7246,1,0,222,1,4242,11466,0,3,False
856,349,10,8,3704,0,127,685,3841,32,0,978,1,2074,5682,0,4,False
16,10,5,4,7750,0,144,82,7761,21,0,154,0,4794,12440,0,3,False
90,33,7,10,4364,0,127,299,4408,2,0,496,15,2422,6544,3,3,False
102,18,3,6,7982,0,145,88,7995,2,0,151,1,5050,12875,0,0,False
45,23,4,4,1697,0,107,762,1808,28,12,1021,194,982,2936,0,1,False
68,47,22,17,6662,0,137,142,6678,1,0,300,0,3645,10294,0,14,False
22,12,3,5,8059,0,148,156,8075,85,0,272,0,5135,13008,0,1,False
39,33,8,15,1905,11,112,767,2020,62,34,1036,232,1093,3213,0,3,False
63,39,16,21,6224,0,136,248,6290,1,0,498,0,3209,9470,0,9,False
20,59,9,16,7865,49,145,134,7887,40,0,233,0,4942,12700,0,4,False
58,24,14,13,6403,0,137,152,6428,1,0,386,1,3359,9732,0,7,False
45,50,9,14,6458,0,137,150,6471,28,26,307,10,3438,9867,0,5,False
270,13,2,1,1240,0,100,462,1298,13,1,805,3,570,2132,0,1,False
33,31,13,22,3670,0,127,712,3792,27,2,994,1,2043,5634,0,6,False
51,114,3,3,2444,0,124,613,2567,27,1,850,17,1489,3968,0,1,False
24,29,11,17,5709,0,133,376,5782,12,1,551,1,2877,8598,0,5,False
178,16,3,3,7641,0,143,109,7650,1,0,232,0,4683,12220,0,0,False
74,29,13,14,5076,0,131,380,5133,1,0,625,1,2786,7628,0,6,False
70,45,44,55,7377,0,143,113,7399,31,0,213,0,4401,11774,1,26,False
103,24,5,6,7407,0,143,111,7425,13,0,191,0,4437,11832,0,2,False
143,56,5,9,1748,0,108,780,1873,5,2,1066,233,1007,3018,0,2,False
87,23,8,6,3569,0,127,752,3683,1,0,1041,1,1977,5500,0,3,False
45,17,12,9,6801,0,139,107,6821,14,5,317,0,3794,10578,0,6,False
79,22,3,5,7599,0,143,120,7619,30,0,245,0,4642,12144,0,0,False
12,74,24,21,3852,0,127,595,3979,82,0,872,2,2158,5895,1,14,False
251,21,3,3,2418,0,124,617,2535,43,8,859,14,1465,3935,0,1,False
49,28,5,5,1143,0,96,488,1247,16,0,821,2,516,2025,0,2,False
32,35,7,7,1925,0,112,766,2044,22,0,1029,1,1109,3254,0,3,False
69,26,9,13,5708,0,133,377,5778,5,0,558,1,2876,8597,0,4,False
32,63,6,14,8103,61,149,159,8136,78,0,272,0,5187,13100,0,1,False
9,37,9,14,5888,0,133,302,5963,5,28,512,0,2981,8878,0,4,False
