issueCleanedBodyLen,meanCommentSizeT,nActorsT,nCommentsT,nCommitsByActorsT,nCommitsByCreator,nCommitsByUniqueActorsT,nCommitsInProject,nCommitsProjectT,nIssuesByCreator,nIssuesByCreatorClosed,nIssuesCreatedInProject,nIssuesCreatedInProjectClosed,nIssuesCreatedProjectClosedT,nIssuesCreatedProjectT,nLabelsT,nSubscribedByT,timeOpen
26,22,3,8,231,0,28,268,257,2,0,161,73,71,105,0,6,False
165,15,6,6,2798,0,142,1172,2926,2,1,104,97,1338,1493,0,10,False
64,9,5,6,1502,0,111,750,1654,10,9,437,386,775,920,0,2,False
178,312,11,8,1174,40,95,616,1228,10,9,349,240,567,679,0,14,False
70,13,5,4,653,196,72,682,812,12,10,432,310,343,440,0,0,False
17,8,4,1,2189,47,128,1209,2296,13,11,284,262,1161,1316,0,0,False
6,8,4,1,2021,67,123,951,2189,21,19,396,371,1093,1247,0,0,False
79,100,5,16,1161,0,94,609,1212,3,1,352,234,562,673,0,15,False
65,12,3,3,1380,12,105,790,1498,16,14,422,385,708,852,0,0,False
35,1,3,1,3581,2,156,940,3706,2,1,42,33,1411,1566,0,0,False
33,9,4,4,1304,0,103,746,1406,9,3,369,312,676,819,0,1,False
12,5,1,1,345,15,47,664,424,22,24,381,288,145,213,0,0,False
46,43,4,5,4560,0,191,1355,4813,7,6,34,31,1454,1609,0,0,False
2,14,5,3,3701,13,158,1051,3816,4,2,40,32,1412,1567,0,0,False
23,8,4,1,2161,19,125,844,2219,44,21,313,270,1116,1271,0,0,False
90,33,6,3,625,24,72,691,795,26,19,430,315,341,438,0,7,False
45,35,4,2,3597,0,156,939,3715,6,5,41,32,1412,1567,0,1,False
37,35,5,27,976,35,87,670,1105,12,10,386,271,500,602,0,14,False
149,176,3,10,1101,0,93,638,1203,1,0,364,245,553,661,0,5,False
92,26,3,6,220,0,28,277,257,6,1,166,73,70,104,0,5,False
69,65,5,8,109,2,18,233,186,4,2,141,61,30,54,0,4,True
19,8,4,1,2075,3,123,915,2206,1,0,372,337,1103,1258,0,0,False
99,223,7,7,1066,0,93,661,1190,3,2,373,255,546,652,0,10,False
20,7,2,16,1401,0,106,790,1537,8,7,432,397,728,872,0,0,False
65,13,4,14,1282,0,102,711,1394,2,1,372,302,670,812,0,1,False
444,257,5,5,1238,0,100,681,1322,2,2,359,273,638,774,0,1,False
70,10,6,1,297,40,43,570,329,28,25,336,233,103,162,0,5,False
10,11,4,4,2416,56,135,1203,2608,9,7,187,172,1261,1416,0,1,False
26,24,7,10,569,0,67,697,686,10,7,421,310,291,384,0,8,False
12,26,8,12,1283,121,103,734,1399,33,30,367,303,673,816,0,6,False
100,61,5,53,1326,13,105,765,1425,6,5,369,325,685,828,0,15,False
39,86,8,18,1321,4,105,762,1421,7,6,367,322,684,827,0,9,False
73,10,4,2,2161,19,125,1128,2219,33,21,302,270,1119,1274,0,0,False
56,4,5,2,1973,149,123,963,2176,113,110,406,382,1078,1231,0,0,False
49,19,4,4,602,0,70,681,762,5,0,427,317,328,423,0,3,False
31,20,6,31,1701,0,116,808,1783,10,9,449,416,841,988,0,15,False
11,8,2,1,2258,0,132,1263,2403,11,10,257,236,1212,1367,0,0,False
139,9,2,3,475,14,55,714,531,24,16,427,297,193,269,0,2,False
78,13,6,19,1701,5,116,813,1783,1,0,446,416,841,988,0,1,False
16,23,8,14,1566,9,113,799,1701,12,10,461,418,798,945,0,6,False
101,21,7,28,1287,24,103,753,1403,22,18,376,314,675,818,0,15,False
43,8,6,3,2050,0,123,934,2202,3,2,381,352,1099,1253,0,0,False
23,40,6,8,1463,55,111,771,1638,19,17,440,403,764,909,0,3,False
61,6,8,3,645,25,72,687,808,25,19,431,315,343,440,0,5,False
44,669,4,2,753,0,77,645,882,26,19,400,282,385,484,0,0,False
65,117,6,13,1283,1,103,734,1399,2,1,365,303,673,816,0,11,False
20,12,8,6,1078,0,93,650,1192,9,6,368,251,548,654,0,1,False
73,17,6,8,472,0,55,715,529,32,29,429,297,191,267,0,6,True
42,34,9,32,1635,9,114,753,1738,1,0,453,413,813,960,0,15,False
56,15,4,3,1107,27,93,642,1205,23,18,363,249,555,665,0,0,False
51,675,4,2,740,32,76,654,874,25,20,413,286,380,479,0,0,False
19,24,3,2,3537,9,156,929,3628,5,3,46,38,1407,1562,0,1,False
36,8,4,1,2036,6,123,936,2191,4,3,386,362,1094,1248,0,0,False
33,6,4,4,2168,34,127,1135,2246,11,10,290,262,1132,1287,0,0,False
46,21,3,2,877,24,83,651,1002,22,20,382,259,444,543,0,1,False
75,22,3,6,117,15,18,233,193,21,12,147,67,34,59,0,1,False
46,12,3,1,2234,0,131,1260,2388,48,47,262,246,1205,1360,0,0,False
22,7,3,1,109,1,18,233,186,2,2,140,61,30,54,0,1,False
5,24,5,18,884,2,84,649,1004,5,3,384,261,448,548,0,15,True
16,26,6,11,3349,2,152,830,3530,4,3,64,57,1393,1548,0,9,False
7,5,6,6,1769,0,119,862,1863,2,1,452,421,881,1028,0,0,False
47,4,5,2,1967,0,123,962,2175,50,50,409,382,1076,1229,0,0,False
34,16,8,9,1016,9,91,661,1161,15,14,382,273,525,628,0,9,False
155,48,5,14,105,2,18,236,185,5,2,141,60,29,53,0,15,True
27,101,13,16,543,64,66,701,662,32,30,420,307,264,355,0,15,False
122,18,4,13,765,7,77,636,897,18,12,392,273,392,491,0,14,False
3,12,3,1,2533,0,138,1209,2675,2,0,170,157,1287,1442,0,0,False
23,54,7,9,251,0,32,278,265,1,2,166,80,75,116,0,1,False
117,191,7,7,840,30,80,619,966,21,17,386,258,425,524,0,8,False
21,25,3,1,745,31,77,650,877,22,18,407,283,382,481,0,2,False
5,4,4,2,2205,46,129,1226,2354,11,9,279,257,1186,1341,0,0,False
10,28,5,6,3427,15,152,824,3544,9,8,57,48,1397,1552,0,3,False
6,9,3,4,1664,4,114,753,1759,2,1,448,417,828,975,0,1,False
47,24,6,9,423,71,55,736,524,36,30,415,309,185,257,0,7,False
206,12,5,2,2268,0,133,1260,2417,16,15,244,223,1220,1375,0,1,False
21,7,5,10,1544,11,113,794,1684,14,12,457,414,792,939,0,4,False
26,12,3,3,2306,236,133,1235,2448,9,6,229,207,1225,1380,0,0,False
237,35,7,10,1294,0,103,752,1404,6,6,374,314,675,818,0,4,True
11,96,6,14,1133,74,93,633,1210,12,11,362,241,557,668,0,14,False
138,233,5,6,531,227,62,704,606,21,17,421,305,240,330,0,4,False
41,23,6,7,2237,38,131,1269,2389,10,9,260,245,1206,1361,0,5,False
139,18,5,44,2040,108,123,932,2192,102,98,383,361,1095,1249,0,2,False
25,19,6,10,1569,8,113,802,1710,10,9,462,422,800,947,0,4,False
54,163,15,19,313,37,45,644,353,17,17,365,262,116,177,0,14,False
14,9,8,24,1649,4,114,744,1744,8,7,445,412,823,970,0,11,False
9,21,4,2,529,0,57,686,572,11,6,414,299,218,298,0,0,False
28,8,4,1,2161,19,125,847,2219,41,21,310,270,1116,1271,0,0,False
11,15,7,3,2516,0,137,1186,2662,8,6,175,164,1284,1439,0,2,False
12,12,4,2,2161,19,125,844,2219,83,21,351,269,1116,1271,0,0,False
36,17,8,10,1244,29,102,696,1337,26,22,365,273,644,781,0,7,False
51,40,4,3,2266,131,133,1257,2414,3,2,245,223,1217,1372,0,0,False
20,15,6,5,676,36,72,679,832,26,24,418,302,353,450,0,5,False
22,8,3,1,2342,0,134,1208,2461,38,37,221,199,1229,1384,0,0,False
45,225,7,5,520,80,55,692,560,28,27,418,300,206,283,0,6,False
34,13,5,5,3513,6,155,869,3608,2,2,45,36,1403,1558,0,2,False
14,15,6,12,1517,45,112,751,1664,14,13,443,398,780,925,0,8,False
44,26,4,7,902,1,85,640,1020,3,0,374,257,457,557,0,6,False
262,14,7,5,1543,1,113,795,1684,2,1,458,414,792,939,0,5,False
99,8,3,1,2275,0,133,1255,2436,41,40,240,219,1222,1377,0,0,False
40,7,3,2,844,1,80,620,966,4,3,387,263,425,524,0,0,False
63,114,8,15,1282,0,102,711,1394,2,0,371,302,670,812,0,10,False
9,29,5,8,2083,50,123,907,2209,15,12,369,334,1104,1259,0,5,False
5,4,5,5,1564,3,113,799,1698,2,0,461,417,793,940,0,0,False
29,34,3,7,747,0,77,649,877,2,0,403,283,382,481,0,11,False
17,12,4,1,2161,19,125,844,2219,77,21,345,269,1116,1271,0,0,False
515,81,3,40,1043,0,92,655,1173,8,8,376,256,535,640,0,15,False
32,13,7,19,1598,0,113,789,1727,11,10,461,422,804,951,0,13,True
23,8,4,1,2161,19,125,844,2219,48,21,317,270,1116,1271,0,0,False
33,27,6,8,1876,0,121,935,1976,6,5,441,406,941,1093,0,0,False
4,0,2,0,2910,0,144,1107,3289,1,0,84,78,1353,1508,0,0,False
45,288,4,4,1173,2,95,614,1228,11,5,351,238,567,679,0,4,True
49,16,5,3,3454,0,153,840,3569,3,2,54,46,1399,1554,0,2,False
30,7,2,1,686,0,75,680,848,4,2,413,307,365,463,0,0,False
23,7,6,42,1701,116,116,813,1783,47,45,447,416,841,988,0,5,True
15,61,7,29,285,2,40,398,296,3,0,255,157,89,138,0,13,False
41,0,2,0,2763,9,142,1190,2913,6,5,108,101,1336,1491,0,0,False
35,45,11,10,220,101,28,277,257,32,24,165,73,71,105,0,9,False
15,6,4,6,1758,0,117,850,1843,9,7,442,417,872,1019,0,0,False
35,15,3,3,2191,0,129,1236,2320,19,17,282,262,1173,1328,0,0,False
132,0,2,0,4382,166,185,1384,4594,3,2,41,35,1449,1604,0,0,False
11,6,5,6,2164,0,126,1125,2233,23,20,293,265,1127,1282,0,0,False
45,8,4,1,2175,0,127,1146,2261,19,17,285,259,1139,1294,0,0,False
159,294,9,16,900,65,85,638,1017,21,19,380,260,455,555,0,15,False
77,22,5,8,902,6,85,639,1020,16,10,376,259,456,556,0,6,True
12,24,7,14,135,1,21,225,196,1,0,152,68,38,66,0,7,False
435,80,3,16,5714,1,212,1057,5888,2,0,20,12,1480,1635,0,1,False
44,7,2,1,352,270,47,693,472,37,32,394,299,153,221,0,1,False
4,37,4,5,4248,21,179,1426,4463,9,9,40,34,1441,1596,0,1,False
20,12,4,12,1744,0,116,823,1828,32,33,441,415,861,1008,0,1,False
21,19,6,15,1661,0,114,755,1758,4,0,448,416,827,974,0,13,False
157,10,5,7,1360,0,105,801,1442,3,1,415,374,692,835,0,3,False
32,14,6,9,1742,0,116,822,1827,1,1,442,416,859,1006,0,3,False
105,21,5,15,1333,29,105,763,1428,8,6,371,325,686,829,0,5,False
2,10,2,2,2266,46,133,1257,2413,7,6,246,224,1217,1372,0,0,False
14,44,8,74,1360,1,105,801,1440,4,2,416,374,692,835,0,15,False
20,8,2,2,1267,0,102,680,1367,11,4,362,277,655,796,0,0,False
14,10,2,2,1384,0,105,790,1503,2,0,420,384,710,854,0,0,False
46,20,5,5,2217,9,130,1259,2385,13,6,273,251,1203,1358,0,1,False
13,10,4,2,2161,19,125,844,2219,49,21,318,270,1116,1271,0,0,False
103,4,2,4,1574,0,113,798,1710,2,1,461,422,800,947,0,0,False
58,11,6,10,1305,62,104,750,1409,13,12,374,319,677,820,0,3,False
12,15,7,8,1443,0,110,785,1627,6,3,445,404,759,904,0,3,False
16,64,5,3,5051,11,199,1326,5340,2,1,22,20,1466,1621,0,2,False
18,3,5,6,1548,61,113,794,1684,18,16,457,415,792,939,0,2,False
35,13,6,18,1672,0,114,766,1766,33,30,449,413,829,976,0,3,False
31,12,8,10,1940,63,123,974,2161,28,26,425,399,1063,1215,0,11,True
8,10,6,3,2052,102,123,933,2205,99,92,378,350,1099,1253,0,2,False
56,7,6,7,499,231,55,711,543,24,19,427,302,202,279,0,3,False
92,53,6,13,679,6,72,681,836,14,12,423,307,354,451,0,14,True
7,7,5,8,1772,0,119,862,1868,31,31,451,419,882,1029,0,0,False
9,129,10,16,404,17,53,742,514,24,27,410,315,177,249,0,13,False
12,10,5,4,1513,0,112,753,1661,4,1,445,397,779,924,0,1,False
138,272,6,5,605,220,70,680,767,15,14,421,315,330,426,0,4,True
19,297,3,5,350,15,47,670,434,21,23,383,288,148,216,0,4,False
32,8,3,1,2553,0,139,1200,2701,10,10,161,150,1293,1448,0,0,False
55,26,8,11,1004,0,90,671,1155,21,15,385,279,522,625,0,13,False
127,90,6,3,1074,0,93,653,1191,2,0,370,249,547,653,0,3,False
341,63,5,12,1883,0,121,943,2017,1,0,438,403,955,1107,0,5,False
70,32,3,2,2224,8,130,1264,2387,9,5,268,251,1204,1359,0,1,False
62,106,9,4,659,86,72,676,820,24,22,426,308,346,443,0,10,False
34,8,3,1,2347,0,134,1203,2463,36,35,214,193,1230,1385,0,0,False
40,14,4,4,2219,9,130,1268,2387,11,6,270,253,1204,1359,0,0,False
4,11,2,15,2189,11,128,1169,2285,23,11,288,256,1158,1313,0,0,False
29,66,5,12,1193,86,96,614,1232,18,16,345,241,574,688,0,11,False
60,14,8,7,1562,9,113,801,1698,11,8,462,418,793,940,0,3,False
25,17,3,2,3616,0,156,986,3767,1,0,45,36,1412,1567,0,2,False
8,8,7,3,1948,0,123,973,2168,29,25,418,394,1067,1219,0,2,False
18,12,4,1,2035,7,123,937,2191,5,4,387,363,1094,1248,0,0,False
23,8,4,1,2168,0,127,1135,2246,22,17,289,262,1132,1287,0,0,False
36,20,7,11,482,0,55,710,531,5,2,421,299,193,270,0,5,False
27,76,12,17,1171,0,95,612,1226,3,1,352,234,564,676,0,15,False
92,29,8,14,1311,4,104,764,1414,8,6,371,322,679,822,0,8,False
82,288,8,8,1206,20,97,637,1240,10,9,354,255,582,699,0,15,False
108,262,6,5,944,73,85,618,1042,21,14,374,255,465,565,0,7,False
92,24,7,11,507,7,55,703,543,15,13,422,299,203,280,0,11,True
31,11,3,3,1919,18,123,939,2085,3,0,428,398,990,1142,0,0,False
109,32,5,7,233,102,28,267,257,32,24,161,74,71,105,0,6,False
79,13,8,7,1868,0,121,929,1948,8,7,439,403,923,1075,0,3,False
28,271,5,6,941,0,85,620,1041,24,17,375,256,465,565,0,5,False
88,219,7,7,623,24,72,693,795,27,19,430,316,341,438,0,13,False
6,11,4,3,1946,62,123,970,2167,25,22,420,394,1066,1218,0,0,False
31,33,4,4,756,0,77,642,883,6,2,399,282,385,484,0,5,True
41,10,4,2,2712,0,141,1208,2858,2,1,115,108,1332,1487,0,2,False
50,16,5,4,911,0,85,635,1024,7,2,375,255,458,558,0,0,False
21,12,4,3,3709,42,158,1062,3827,1,0,39,31,1412,1567,0,0,False
32,15,5,6,1439,17,110,780,1606,5,4,439,398,756,901,0,1,False
256,49,5,37,1173,0,95,617,1228,2,0,350,239,567,679,0,12,False
23,387,4,4,519,0,55,693,560,2,0,421,300,204,281,0,1,False
29,8,3,1,2609,0,140,1164,2727,7,1,148,130,1302,1457,0,0,False
43,24,7,4,821,29,78,609,961,20,17,387,255,418,517,0,7,False
272,20,6,17,1506,3,112,760,1661,4,3,445,396,779,924,0,6,False
36,9,7,5,2638,0,141,1149,2798,3,1,136,125,1313,1468,0,1,False
18,6,4,2,2215,0,130,1251,2376,17,14,276,252,1200,1355,0,0,False
7,0,1,0,2931,0,147,1088,3332,1,0,81,75,1359,1514,0,0,False
126,21,11,15,1398,1,105,791,1528,1,0,432,397,720,864,0,7,False
28,22,6,7,778,156,78,631,923,7,7,391,269,407,506,0,3,False
10,8,4,1,2161,19,125,844,2219,67,21,336,270,1116,1271,0,0,False
144,48,9,7,2217,221,130,1259,2385,12,11,274,251,1202,1357,0,14,False
34,46,5,11,1918,19,123,930,2083,7,1,430,396,986,1138,0,1,False
12,9,8,6,1353,55,105,808,1436,13,10,423,375,689,832,0,3,False
11,12,4,1,2055,102,123,930,2205,96,92,375,349,1099,1253,0,0,False
57,48,8,17,263,0,38,322,286,1,0,191,101,83,129,0,13,False
26,42,5,5,1940,162,123,974,2161,12,10,426,399,1063,1215,0,7,False
152,134,8,14,601,87,68,681,724,27,26,420,309,302,397,0,15,False
18,46,4,8,422,267,55,737,523,29,28,416,310,184,256,0,4,False
37,12,5,4,1410,6,106,795,1559,11,10,435,397,738,882,0,2,False
41,3,3,1,867,7,83,660,995,12,10,387,267,439,538,0,2,False
88,25,6,15,345,11,47,668,430,24,22,380,288,145,213,0,8,False
38,9,6,13,1645,0,114,745,1741,4,3,449,413,816,963,0,1,False
6,12,4,1,2175,0,127,1146,2261,13,12,286,259,1138,1293,0,0,False
194,52,10,73,1557,0,113,800,1687,1,0,461,418,793,940,0,14,True
3,5,2,3,2620,3,141,1162,2785,4,3,139,129,1311,1466,0,0,False
54,13,3,5,3431,0,152,830,3554,1,1,56,49,1398,1553,0,2,False
63,16,6,6,966,30,87,662,1084,18,9,383,268,488,589,0,5,False
17,15,7,12,2075,51,123,915,2206,16,13,371,337,1103,1258,0,6,False
41,7,4,5,2665,0,141,1162,2818,6,3,127,118,1323,1478,0,0,False
17,5,2,2,1486,0,111,760,1646,1,0,437,386,770,915,0,0,False
8,8,2,1,2659,0,141,1150,2811,3,1,133,120,1321,1476,0,0,False
20,7,4,3,2688,45,141,1209,2837,2,1,123,114,1326,1481,0,2,False
54,73,6,4,986,61,87,665,1107,18,17,385,268,504,606,0,6,False
24,39,4,8,4546,0,191,1365,4799,1,0,38,34,1454,1609,0,5,False
57,89,4,6,3532,0,156,890,3620,2,1,46,36,1406,1561,0,8,True
99,18,8,7,1899,21,123,937,2044,9,3,434,401,970,1122,0,1,False
55,5,4,2,1902,0,123,942,2055,3,1,434,403,979,1131,0,0,False
43,53,8,31,264,7,38,332,286,2,0,191,105,83,129,0,14,False
22,10,6,3,2168,0,127,1135,2246,21,17,288,262,1132,1287,0,1,False
25,4,5,6,1704,81,116,810,1783,15,14,445,412,841,988,0,0,False
108,37,8,26,1502,0,111,753,1656,13,11,438,388,776,921,0,14,False
194,12,7,6,1277,28,102,694,1385,23,19,359,284,665,807,0,2,False
28,28,7,16,851,32,82,639,979,24,15,386,267,434,533,0,5,False
17,3,4,1,2161,19,125,844,2219,80,21,348,269,1116,1271,0,0,False
138,168,5,7,1283,63,103,734,1399,15,13,366,303,673,816,0,4,False
175,14,4,9,601,6,68,682,745,14,11,425,314,310,405,0,9,False
57,9,5,6,1263,29,102,683,1366,24,21,362,279,655,796,0,2,False
100,16,3,9,3349,7,152,829,3530,3,2,65,57,1393,1548,0,9,False
84,9,7,7,1783,0,119,876,1876,7,5,448,416,891,1038,0,0,False
21,23,7,6,1868,0,121,930,1952,5,3,436,403,926,1078,0,3,False
25,49,4,6,60,0,11,255,134,6,6,140,72,14,31,0,9,False
13,3,5,2,519,33,55,693,560,29,28,419,300,206,283,0,1,False
15,8,4,1,2161,19,125,844,2219,55,21,324,270,1116,1271,0,0,False
5,7,4,3,2218,46,130,1259,2386,9,8,272,251,1204,1359,0,1,False
45,9,7,5,1837,130,120,873,1919,16,15,438,403,909,1060,0,4,False
19,10,7,5,1320,0,105,763,1421,10,8,368,322,684,827,0,1,False
23,0,2,0,4634,22,194,1349,4906,9,7,35,27,1462,1617,0,0,False
7,72,5,4,6405,0,234,870,6509,1,0,29,25,1489,1644,0,0,False
85,15,5,39,1754,19,117,849,1843,5,4,443,418,872,1019,0,15,False
172,159,7,9,752,166,77,645,877,8,7,402,281,384,483,0,6,False
61,37,7,10,1533,0,113,762,1673,12,10,447,404,787,934,0,5,False
142,18,5,5,2376,0,134,1197,2518,1,0,199,183,1238,1393,0,2,False
54,17,3,5,2987,9,149,1085,3448,5,4,69,64,1380,1535,0,3,False
42,21,8,7,1943,153,123,971,2167,116,113,421,395,1065,1217,0,6,False
28,5,5,2,2174,0,127,1143,2255,18,17,286,259,1136,1291,0,0,False
15,8,3,1,2214,0,130,1251,2372,52,51,278,253,1199,1354,0,0,False
170,20,6,7,529,6,60,699,601,14,13,414,300,236,316,0,9,False
162,15,6,7,2217,0,130,1259,2385,20,19,276,251,1202,1357,0,5,False
44,25,6,8,1386,21,105,790,1506,7,5,424,389,713,857,0,2,False
21,13,6,9,1244,1,102,695,1335,7,4,365,272,643,780,0,5,False
23,13,5,4,3932,0,161,1119,4015,2,1,50,40,1419,1574,0,2,False
35,4,5,3,790,57,78,627,950,21,15,386,266,414,513,0,0,False
40,17,5,5,270,0,38,335,289,2,1,212,113,89,135,0,0,False
20,8,3,1,2609,0,140,1164,2727,6,1,147,130,1302,1457,0,0,False
28,10,8,6,1809,0,120,875,1899,4,2,443,413,895,1043,0,0,False
29,150,8,10,682,0,73,681,840,4,4,419,306,357,454,0,6,False
142,0,1,0,569,0,67,697,686,5,4,422,310,291,384,0,0,False
15,344,5,4,1051,0,93,674,1188,19,14,378,262,545,651,0,5,False
17,34,7,6,2742,0,141,1199,2894,2,1,109,101,1334,1489,0,4,False
11,4,1,1,2957,34,149,1078,3358,5,4,73,67,1371,1526,0,0,False
11,24,7,15,1531,12,113,764,1673,15,12,448,405,785,932,0,5,False
75,23,5,7,1766,7,117,846,1843,4,3,452,422,873,1020,0,1,False
42,25,8,7,313,0,45,647,355,7,7,365,263,120,181,0,6,False
9,25,3,8,1335,0,105,826,1430,1,0,419,374,688,831,0,3,False
14,9,5,8,1516,45,112,750,1661,15,13,444,397,779,924,0,2,False
47,644,6,2,1096,49,93,643,1201,21,18,366,246,552,658,0,4,False
27,38,4,12,859,18,83,647,995,11,9,383,264,439,538,0,15,False
11,17,4,14,148,0,23,251,230,4,1,163,75,48,77,0,9,False
10,12,3,1,2710,0,141,1208,2856,19,18,117,109,1331,1486,0,0,False
47,71,8,6,680,81,73,681,838,23,22,421,306,356,453,0,14,False
71,18,7,6,188,1,24,234,251,3,1,157,64,62,95,0,4,False
39,61,6,9,391,40,50,710,490,31,29,401,304,167,237,0,7,False
12,567,5,5,440,15,55,726,529,23,17,413,305,189,264,0,12,False
101,20,8,10,1282,63,102,696,1394,16,13,362,292,670,812,0,15,False
34,13,5,2,2235,0,131,1260,2389,1,0,261,245,1205,1360,0,1,False
35,133,5,11,1074,32,93,653,1191,10,8,370,250,547,653,0,8,False
84,59,4,7,229,23,28,269,257,15,11,163,73,71,105,0,6,False
7,6,7,7,1567,2,113,798,1707,1,0,462,420,799,946,0,1,False
49,15,8,10,1020,0,91,664,1164,21,15,383,273,525,628,0,8,False
40,12,8,9,1232,0,98,666,1293,9,6,356,264,616,746,0,6,False
38,78,5,15,629,0,72,700,800,6,4,436,320,341,438,0,15,False
48,35,5,6,1023,0,91,661,1165,5,4,382,271,526,629,0,2,False
45,20,5,3,1080,6,93,650,1192,5,5,367,251,548,654,0,2,True
3,8,3,1,2603,3,140,1169,2714,5,4,152,132,1300,1455,0,0,False
12,8,4,1,2161,19,125,844,2219,88,21,356,269,1116,1271,0,0,False
11,1,4,1,5597,6,206,1056,5741,2,1,26,19,1476,1631,0,0,False
16,42,8,10,1786,85,119,876,1881,41,37,449,420,891,1038,0,3,False
32,12,4,3,620,217,72,696,792,14,13,432,318,340,437,0,2,False
74,154,9,10,851,0,82,647,987,3,2,384,267,435,534,0,5,True
48,558,4,2,1129,0,93,637,1210,15,10,365,243,557,668,0,0,False
44,0,3,0,3615,0,156,980,3759,4,3,46,36,1412,1567,0,0,False
75,8,3,1,2609,0,140,1164,2728,1,1,141,130,1302,1457,0,0,False
104,17,6,13,1517,0,112,751,1664,3,1,443,399,781,927,0,3,True
25,46,8,16,1405,0,106,796,1551,7,6,435,400,735,879,0,15,True
76,68,1,1,2790,0,142,1180,2914,16,14,107,99,1336,1491,0,0,False
4,3,3,1,10248,0,312,2005,10511,1,0,3,1,1547,1708,0,0,False
17,27,10,11,195,0,26,277,253,2,0,160,68,68,101,0,3,False
90,30,6,10,345,11,47,664,423,25,22,384,288,144,212,0,5,False
85,161,6,4,683,80,73,680,844,22,21,415,306,361,458,0,7,False
24,6,5,17,1790,85,119,873,1883,40,37,445,418,892,1040,0,0,False
9,54,6,23,286,1,40,443,297,1,0,267,168,91,141,0,15,False
14,2,3,1,3318,0,152,847,3521,2,1,71,65,1393,1548,0,0,False
107,9,4,4,2178,1,128,1170,2269,1,0,286,264,1153,1308,0,0,False
31,266,5,5,682,0,73,680,839,4,0,419,306,357,454,0,2,False
12,8,4,2,4203,0,179,1451,4447,1,0,40,36,1440,1595,0,0,False
12,12,4,2,2161,19,125,844,2219,85,21,353,269,1116,1271,0,0,False
7,12,5,4,2175,0,127,1145,2258,3,2,287,260,1138,1293,0,0,True
68,14,6,7,1741,0,116,813,1827,5,3,443,415,858,1005,0,3,False
43,20,7,8,560,0,67,700,682,14,7,427,312,281,374,0,7,False
19,12,4,1,2161,19,125,844,2219,53,21,322,270,1116,1271,0,0,False
23,109,2,7,360,49,47,696,474,27,27,393,302,155,223,0,5,True
26,18,6,12,3925,1,161,1123,4015,1,0,51,40,1419,1574,0,6,False
31,3,1,1,174,0,23,230,243,1,0,157,63,61,93,0,0,False
30,25,5,13,1319,33,105,764,1421,10,7,369,322,684,827,0,11,False
94,21,7,6,133,0,20,222,196,1,0,151,66,38,64,0,8,False
47,7,5,2,2219,9,130,1268,2387,10,6,269,253,1204,1359,0,0,False
88,40,12,27,431,70,55,733,529,34,30,413,307,188,261,0,15,False
28,5,4,3,278,0,39,389,293,2,0,235,138,89,136,0,0,False
18,10,5,4,742,43,76,653,876,31,23,411,285,380,479,0,3,False
68,55,5,54,236,0,29,265,259,4,4,150,70,71,105,0,14,False
90,8,2,1,2688,5,141,1209,2837,8,7,124,114,1325,1480,0,0,False
7,6,6,5,1363,0,105,803,1463,8,7,423,385,700,844,0,0,False
14,26,8,13,1274,0,102,683,1384,7,5,365,282,663,805,0,7,False
8,11,5,4,2714,0,141,1206,2858,2,1,114,107,1332,1487,0,2,False
8,0,3,0,6405,0,234,870,6509,2,0,30,25,1489,1644,0,0,False
18,62,5,4,5695,2,212,1066,5874,3,1,21,14,1480,1635,0,0,False
32,59,11,23,392,0,50,709,495,29,25,399,304,168,238,0,14,False
44,24,6,8,667,0,72,668,824,4,3,422,307,349,446,0,9,False
14,8,2,1,2219,78,130,1261,2387,2,1,273,252,1204,1359,0,0,False
39,395,4,4,354,268,47,693,472,33,32,390,300,153,221,0,0,False
13,0,1,0,4771,18,195,1333,5001,8,6,34,26,1463,1618,0,0,False
25,17,5,5,2370,130,134,1199,2515,1,0,204,186,1235,1390,0,4,False
200,24,5,8,1600,1,113,787,1727,1,0,459,422,804,951,0,5,True
15,6,7,8,1306,0,104,749,1410,2,0,372,319,677,820,0,3,False
92,48,7,20,570,6,67,699,690,16,11,421,311,294,387,0,15,False
22,53,3,2,590,1,68,683,698,7,7,416,308,298,391,0,1,False
4,14,3,2,2592,0,140,1173,2710,1,0,156,137,1297,1452,0,0,False
77,65,11,58,482,0,55,710,531,4,2,420,299,193,270,0,15,False
69,26,4,2,435,36,55,730,529,29,28,413,306,188,262,0,3,False
8,9,5,2,2052,102,123,932,2205,101,92,380,350,1099,1253,0,0,False
52,9,2,3,2346,0,134,1204,2462,2,1,215,194,1230,1385,0,0,False
35,0,1,0,235,102,29,266,258,23,20,152,70,71,105,0,0,False
127,35,4,16,2547,240,139,1204,2691,4,4,163,152,1292,1447,0,3,False
11,14,6,4,947,12,85,619,1045,20,7,374,255,467,567,0,0,True
13,19,10,18,251,21,31,277,263,15,10,164,78,72,108,0,14,True
12,5,4,2,2161,19,125,844,2219,89,21,357,269,1116,1271,0,0,False
80,20,7,5,621,24,72,695,792,28,19,431,318,340,437,0,7,False
32,10,2,9,2311,0,133,1233,2450,13,9,226,207,1225,1380,0,0,False
25,11,2,2,1228,8,98,648,1282,7,6,360,265,606,734,0,0,False
37,502,5,15,683,0,73,680,843,30,25,417,306,360,457,0,15,False
6,8,4,1,1971,60,123,960,2175,20,20,408,382,1078,1231,0,0,False
123,148,6,10,1382,0,105,789,1502,4,1,421,385,709,853,0,8,False
